starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 21 18:59:07 2022	1669075147	0	35294	35294	817
Mon Nov 21 18:58:26 2022	1669075106	0	35486	35486	508
Mon Nov 21 18:59:00 2022	1669075140	0	35553	35553	697
Mon Nov 21 18:57:26 2022	1669075046	140	35426	35566	12028
Mon Nov 21 18:57:55 2022	1669075075	0	35580	35580	2654
Mon Nov 21 18:57:21 2022	1669075041	0	35842	35842	1025
Mon Nov 21 18:59:11 2022	1669075151	0	36022	36022	586
Mon Nov 21 18:58:20 2022	1669075100	96	35931	36027	1259
Mon Nov 21 18:58:02 2022	1669075082	0	36270	36270	869
Mon Nov 21 18:58:47 2022	1669075127	0	36284	36284	603
Mon Nov 21 18:59:13 2022	1669075153	0	36385	36385	1449
Mon Nov 21 18:58:15 2022	1669075095	0	36666	36666	495
Mon Nov 21 18:59:07 2022	1669075147	0	36713	36713	577
Mon Nov 21 18:58:54 2022	1669075134	0	36722	36722	660
Mon Nov 21 18:59:06 2022	1669075146	0	36791	36791	1619
Mon Nov 21 18:59:15 2022	1669075155	0	36843	36843	878
Mon Nov 21 18:58:52 2022	1669075132	0	36877	36877	1500
Mon Nov 21 18:58:32 2022	1669075112	0	36943	36943	966
Mon Nov 21 18:57:09 2022	1669075029	176	36828	37004	1564
Mon Nov 21 18:57:09 2022	1669075029	77	37012	37089	17293
Mon Nov 21 18:57:48 2022	1669075068	0	37184	37184	482
Mon Nov 21 18:57:51 2022	1669075071	0	37466	37466	1138
Mon Nov 21 18:58:52 2022	1669075132	0	37477	37477	942
Mon Nov 21 18:57:39 2022	1669075059	0	37493	37493	541
Mon Nov 21 18:58:27 2022	1669075107	0	37515	37515	741
Mon Nov 21 18:58:40 2022	1669075120	0	37684	37684	583
Mon Nov 21 18:57:09 2022	1669075029	63	37669	37732	1684
Mon Nov 21 18:58:35 2022	1669075115	0	37759	37759	811
Mon Nov 21 18:59:04 2022	1669075144	0	37783	37783	385
Mon Nov 21 18:58:36 2022	1669075116	0	37820	37820	490
Mon Nov 21 18:58:51 2022	1669075131	0	37843	37843	452
Mon Nov 21 18:59:11 2022	1669075151	0	37878	37878	1090
Mon Nov 21 18:58:45 2022	1669075125	0	38119	38119	689
Mon Nov 21 18:58:01 2022	1669075081	0	38208	38208	624
Mon Nov 21 18:59:06 2022	1669075146	0	38247	38247	1641
Mon Nov 21 18:58:25 2022	1669075105	0	38335	38335	439
Mon Nov 21 18:58:01 2022	1669075081	0	38430	38430	4062
Mon Nov 21 18:58:43 2022	1669075123	0	38655	38655	586
Mon Nov 21 18:58:06 2022	1669075086	0	38674	38674	2176
Mon Nov 21 18:59:01 2022	1669075141	0	38807	38807	716
Mon Nov 21 18:58:56 2022	1669075136	0	38867	38867	512
Mon Nov 21 18:58:22 2022	1669075102	0	38909	38909	536
Mon Nov 21 18:58:25 2022	1669075105	0	38941	38941	769
Mon Nov 21 18:58:31 2022	1669075111	0	39102	39102	546
Mon Nov 21 18:59:08 2022	1669075148	89	39033	39122	1754
Mon Nov 21 18:59:02 2022	1669075142	0	39216	39216	994
Mon Nov 21 18:59:10 2022	1669075150	0	39216	39216	971
Mon Nov 21 18:57:09 2022	1669075029	167	39093	39260	17631
Mon Nov 21 18:58:31 2022	1669075111	0	39290	39290	1168
Mon Nov 21 18:59:08 2022	1669075148	0	39300	39300	1677
Mon Nov 21 18:59:12 2022	1669075152	348	39039	39387	807
Mon Nov 21 18:57:17 2022	1669075037	0	39474	39474	14717
Mon Nov 21 18:58:42 2022	1669075122	0	39536	39536	472
Mon Nov 21 18:58:14 2022	1669075094	0	39815	39815	860
Mon Nov 21 18:58:51 2022	1669075131	0	39849	39849	560
Mon Nov 21 18:58:43 2022	1669075123	0	39905	39905	431
Mon Nov 21 18:58:52 2022	1669075132	0	40012	40012	1116
Mon Nov 21 18:59:04 2022	1669075144	0	40221	40221	688
Mon Nov 21 18:57:19 2022	1669075039	0	40414	40414	1117
Mon Nov 21 18:59:07 2022	1669075147	0	40721	40721	1221
Mon Nov 21 18:58:16 2022	1669075096	0	40771	40771	1010
Mon Nov 21 18:58:27 2022	1669075107	0	40819	40819	977
Mon Nov 21 18:57:09 2022	1669075029	66	40884	40950	11323
Mon Nov 21 18:57:59 2022	1669075079	0	41048	41048	967
Mon Nov 21 18:58:52 2022	1669075132	0	41173	41173	730
Mon Nov 21 18:58:25 2022	1669075105	0	41188	41188	489
Mon Nov 21 18:59:03 2022	1669075143	0	41236	41236	475
Mon Nov 21 18:58:45 2022	1669075125	0	41367	41367	534
Mon Nov 21 18:59:14 2022	1669075154	0	41433	41433	1539
Mon Nov 21 18:59:06 2022	1669075146	0	41778	41778	2655
Mon Nov 21 18:57:49 2022	1669075069	0	41811	41811	486
Mon Nov 21 18:58:59 2022	1669075139	0	42014	42014	1347
Mon Nov 21 18:57:44 2022	1669075064	0	42061	42062	818
Mon Nov 21 18:57:49 2022	1669075069	0	42074	42074	515
Mon Nov 21 18:58:07 2022	1669075087	0	42090	42090	2731
Mon Nov 21 18:59:00 2022	1669075140	0	42111	42111	542
Mon Nov 21 18:58:58 2022	1669075138	0	42206	42206	1366
Mon Nov 21 18:57:54 2022	1669075074	0	42473	42473	2101
Mon Nov 21 18:58:49 2022	1669075129	0	42522	42522	870
Mon Nov 21 18:59:04 2022	1669075144	0	42529	42529	872
Mon Nov 21 18:58:32 2022	1669075112	0	42585	42585	866
Mon Nov 21 18:59:07 2022	1669075147	0	42783	42783	2727
Mon Nov 21 18:59:06 2022	1669075146	0	42851	42851	616
Mon Nov 21 18:58:53 2022	1669075133	0	43022	43022	486
Mon Nov 21 18:57:54 2022	1669075074	0	43242	43242	534
Mon Nov 21 18:58:21 2022	1669075101	0	43318	43318	678
Mon Nov 21 18:57:15 2022	1669075035	0	43369	43369	17333
Mon Nov 21 18:58:28 2022	1669075108	0	43432	43432	1144
Mon Nov 21 18:58:07 2022	1669075087	0	43515	43515	1968
Mon Nov 21 18:59:00 2022	1669075140	0	43646	43646	778
Mon Nov 21 18:58:04 2022	1669075084	0	43811	43811	4581
Mon Nov 21 18:58:48 2022	1669075128	0	43972	43972	465
Mon Nov 21 18:58:05 2022	1669075085	0	44004	44004	2221
Mon Nov 21 18:58:00 2022	1669075080	0	44249	44249	3304
Mon Nov 21 18:58:45 2022	1669075125	0	44415	44415	703
Mon Nov 21 18:59:04 2022	1669075144	0	44519	44519	1535
Mon Nov 21 18:59:10 2022	1669075150	0	44558	44558	1079
Mon Nov 21 18:57:09 2022	1669075029	66	44631	44698	11963
Mon Nov 21 18:58:39 2022	1669075119	0	44806	44806	1005
Mon Nov 21 18:58:59 2022	1669075139	0	44878	44878	1747
Mon Nov 21 18:57:58 2022	1669075078	0	44911	44911	4389
Mon Nov 21 18:57:25 2022	1669075045	0	45109	45109	7574
Mon Nov 21 18:58:39 2022	1669075119	0	45474	45474	718
Mon Nov 21 18:58:58 2022	1669075138	0	45522	45522	964
Mon Nov 21 18:58:09 2022	1669075089	0	45626	45626	808
Mon Nov 21 18:59:01 2022	1669075141	0	45960	45960	648
Mon Nov 21 18:58:26 2022	1669075106	0	46248	46248	1101
Mon Nov 21 18:59:06 2022	1669075146	0	46273	46273	2829
Mon Nov 21 18:58:37 2022	1669075117	0	46292	46292	2019
Mon Nov 21 18:58:04 2022	1669075084	0	46305	46305	4053
Mon Nov 21 18:57:09 2022	1669075029	291	46076	46367	6822
Mon Nov 21 18:59:05 2022	1669075145	0	46513	46513	1705
Mon Nov 21 18:58:19 2022	1669075099	0	46576	46576	680
Mon Nov 21 18:58:05 2022	1669075085	0	46870	46870	2998
Mon Nov 21 18:57:09 2022	1669075029	77	46994	47072	10948
Mon Nov 21 18:57:58 2022	1669075078	0	47076	47076	1966
Mon Nov 21 18:58:57 2022	1669075137	0	47412	47412	578
Mon Nov 21 18:58:19 2022	1669075099	0	47552	47552	617
Mon Nov 21 18:57:28 2022	1669075048	120	47512	47632	8149
Mon Nov 21 18:59:02 2022	1669075142	0	47772	47772	698
Mon Nov 21 18:58:45 2022	1669075125	0	47793	47793	1332
Mon Nov 21 18:57:51 2022	1669075071	0	47950	47950	503
Mon Nov 21 18:58:57 2022	1669075137	0	47955	47955	489
Mon Nov 21 18:57:57 2022	1669075077	0	47993	47993	2089
Mon Nov 21 18:59:00 2022	1669075140	0	48068	48068	1658
